timestamp,date,transaction_type,amount,account_id,account_name,status
2025-09-27 01:55:00,2025-09-27,Transfer,22796.74,1006,Accounts Payable,Completed
2025-09-27 07:09:00,2025-09-27,Debit,46300.95,1005,Sales Revenue,Completed
2025-09-27 11:03:00,2025-09-27,Debit,12517.64,1005,Sales Revenue,Completed
2025-09-27 06:48:00,2025-09-27,Adjustment,17768.55,1005,Accounts Receivable,Completed
2025-09-27 18:13:00,2025-09-27,Credit,3353.87,1004,Accounts Payable,Completed
2025-09-27 23:40:00,2025-09-27,Debit,3440.06,1009,Accounts Payable,Completed
2025-09-27 12:13:00,2025-09-27,Adjustment,49350.82,1004,Salary Payable,Completed
2025-09-27 21:46:00,2025-09-27,Adjustment,11476.88,1007,Cash,Completed
2025-09-27 10:52:00,2025-09-27,Credit,14554.03,1010,Accounts Receivable,Completed
2025-09-27 07:38:00,2025-09-27,Credit,4737.22,1010,COGS,Completed
2025-09-27 03:22:00,2025-09-27,Adjustment,39735.53,1007,Sales Revenue,Completed
2025-09-27 14:19:00,2025-09-27,Transfer,44752.58,1001,Capital,Completed
2025-09-27 19:30:00,2025-09-27,Debit,41123.97,1003,Accounts Receivable,Pending
2025-09-27 16:52:00,2025-09-27,Credit,13937.02,1009,Accounts Receivable,Completed
2025-09-27 21:00:00,2025-09-27,Credit,30289.67,1003,Rent Expense,Pending
2025-09-27 12:05:00,2025-09-27,Adjustment,20496.49,1010,Accounts Receivable,Completed
2025-09-27 00:32:00,2025-09-27,Debit,48333.39,1006,COGS,Pending
2025-09-27 00:52:00,2025-09-27,Adjustment,14109.46,1010,Salaries Expense,Completed
2025-09-27 16:19:00,2025-09-27,Credit,44261.98,1001,COGS,Completed
2025-09-28 03:00:00,2025-09-28,Adjustment,49199.95,1005,Salaries Expense,Pending
2025-09-28 01:28:00,2025-09-28,Adjustment,8866.95,1001,Accounts Payable,Pending
2025-09-28 06:36:00,2025-09-28,Credit,38165.24,1009,Cash,Completed
2025-09-28 14:00:00,2025-09-28,Transfer,42985.32,1004,Rent Expense,Failed
2025-09-28 10:35:00,2025-09-28,Debit,46259.0,1006,Cash,Pending
2025-09-28 08:54:00,2025-09-28,Adjustment,31690.71,1008,Accounts Receivable,Completed
2025-09-28 20:49:00,2025-09-28,Credit,581.29,1006,Salaries Expense,Completed
2025-09-28 03:25:00,2025-09-28,Adjustment,32229.8,1005,Equipment,Completed
2025-09-28 06:37:00,2025-09-28,Debit,34318.04,1009,Sales Revenue,Pending
2025-09-28 15:43:00,2025-09-28,Transfer,10784.35,1008,Salary Payable,Completed
2025-09-28 07:52:00,2025-09-28,Adjustment,26995.76,1003,Capital,Completed
2025-09-28 11:35:00,2025-09-28,Debit,6974.98,1009,Accounts Payable,Completed
2025-09-28 15:31:00,2025-09-28,Adjustment,520.48,1002,Sales Revenue,Completed
2025-09-29 18:25:00,2025-09-29,Credit,47197.13,1006,COGS,Pending
2025-09-29 07:19:00,2025-09-29,Debit,28295.4,1009,Cash,Failed
2025-09-29 19:45:00,2025-09-29,Transfer,26217.88,1006,Salaries Expense,Pending
2025-09-29 03:20:00,2025-09-29,Transfer,1721.57,1002,Cash,Completed
2025-09-29 10:31:00,2025-09-29,Debit,21662.1,1007,Accounts Receivable,Pending
2025-09-29 16:57:00,2025-09-29,Transfer,41031.27,1006,Cash,Completed
2025-09-29 10:26:00,2025-09-29,Transfer,35146.65,1002,COGS,Completed
2025-09-29 05:36:00,2025-09-29,Transfer,15236.68,1003,COGS,Completed
2025-09-29 18:37:00,2025-09-29,Credit,13491.1,1006,Equipment,Completed
2025-09-29 20:45:00,2025-09-29,Transfer,27647.88,1009,Salary Payable,Failed
2025-09-29 06:05:00,2025-09-29,Debit,954.74,1007,Accounts Payable,Pending
2025-09-29 20:11:00,2025-09-29,Transfer,42396.6,1001,Salaries Expense,Completed
2025-09-29 00:17:00,2025-09-29,Debit,4092.87,1010,Sales Revenue,Completed
2025-09-29 18:58:00,2025-09-29,Adjustment,9451.44,1009,COGS,Completed
2025-09-29 15:15:00,2025-09-29,Debit,21065.82,1008,Sales Revenue,Completed
2025-09-29 15:52:00,2025-09-29,Credit,30203.85,1008,Salaries Expense,Pending
2025-09-29 12:22:00,2025-09-29,Transfer,6068.35,1007,Salary Payable,Pending
2025-09-29 19:00:00,2025-09-29,Credit,29351.65,1003,Sales Revenue,Pending
2025-09-29 05:14:00,2025-09-29,Transfer,16168.96,1007,Equipment,Failed
2025-09-30 09:49:00,2025-09-30,Transfer,44665.79,1003,Sales Revenue,Failed
2025-09-30 09:23:00,2025-09-30,Adjustment,29890.12,1010,Accounts Payable,Completed
2025-09-30 03:29:00,2025-09-30,Transfer,1272.57,1009,COGS,Completed
2025-09-30 02:53:00,2025-09-30,Debit,29880.84,1004,Accounts Receivable,Pending
2025-09-30 16:55:00,2025-09-30,Credit,31821.56,1009,Salary Payable,Completed
2025-09-30 06:16:00,2025-09-30,Debit,1316.73,1004,Accounts Receivable,Completed
2025-09-30 12:31:00,2025-09-30,Debit,20640.54,1010,Equipment,Pending
2025-09-30 10:22:00,2025-09-30,Adjustment,23463.68,1004,Capital,Completed
2025-10-01 21:51:00,2025-10-01,Debit,1760.6,1003,Equipment,Completed
2025-10-01 07:12:00,2025-10-01,Adjustment,42546.59,1006,Cash,Pending
2025-10-01 01:38:00,2025-10-01,Transfer,31113.95,1003,Accounts Payable,Completed
2025-10-01 05:27:00,2025-10-01,Transfer,41123.46,1004,Sales Revenue,Completed
2025-10-01 04:12:00,2025-10-01,Debit,1136.92,1007,Equipment,Completed
2025-10-01 23:12:00,2025-10-01,Debit,25028.43,1009,Equipment,Completed
2025-10-01 07:17:00,2025-10-01,Transfer,3381.49,1010,Equipment,Completed
2025-10-01 02:26:00,2025-10-01,Debit,30544.62,1001,Cash,Completed
2025-10-01 11:24:00,2025-10-01,Adjustment,17300.99,1005,Sales Revenue,Completed
2025-10-01 17:49:00,2025-10-01,Credit,15157.34,1005,Accounts Payable,Completed
2025-10-01 02:25:00,2025-10-01,Transfer,13150.35,1001,Salary Payable,Completed
2025-10-01 04:27:00,2025-10-01,Debit,12000.79,1006,Sales Revenue,Failed
2025-10-01 09:39:00,2025-10-01,Transfer,40093.03,1006,Salary Payable,Completed
2025-10-01 09:00:00,2025-10-01,Adjustment,39538.99,1010,Salary Payable,Completed
2025-10-01 13:24:00,2025-10-01,Transfer,47791.61,1002,Accounts Payable,Completed
2025-10-01 02:42:00,2025-10-01,Adjustment,17248.65,1005,Accounts Receivable,Completed
2025-10-02 04:47:00,2025-10-02,Debit,47988.14,1008,Capital,Completed
2025-10-02 20:38:00,2025-10-02,Debit,6867.22,1006,Accounts Payable,Completed
2025-10-02 19:27:00,2025-10-02,Debit,23464.32,1006,Cash,Completed
2025-10-02 19:56:00,2025-10-02,Credit,9140.94,1003,COGS,Pending
2025-10-02 12:51:00,2025-10-02,Adjustment,36665.25,1008,Sales Revenue,Completed
2025-10-02 08:42:00,2025-10-02,Adjustment,5983.74,1004,Accounts Payable,Completed
2025-10-02 04:55:00,2025-10-02,Debit,44496.47,1006,Accounts Receivable,Completed
2025-10-02 21:36:00,2025-10-02,Adjustment,27519.8,1005,Equipment,Failed
2025-10-02 23:55:00,2025-10-02,Credit,12192.13,1008,Accounts Payable,Completed
2025-10-02 18:12:00,2025-10-02,Debit,46418.53,1002,Salaries Expense,Completed
2025-10-02 02:01:00,2025-10-02,Credit,29612.68,1004,Sales Revenue,Pending
2025-10-03 15:01:00,2025-10-03,Debit,42311.93,1003,Salaries Expense,Completed
2025-10-03 14:05:00,2025-10-03,Adjustment,42923.76,1008,Accounts Payable,Completed
2025-10-03 02:52:00,2025-10-03,Adjustment,13796.28,1003,Salaries Expense,Completed
2025-10-03 04:23:00,2025-10-03,Credit,9814.13,1002,Accounts Receivable,Completed
2025-10-03 20:12:00,2025-10-03,Debit,27057.37,1003,Cash,Completed
2025-10-03 17:24:00,2025-10-03,Debit,25051.31,1010,Salaries Expense,Completed
2025-10-03 12:06:00,2025-10-03,Adjustment,10150.42,1008,Capital,Failed
2025-10-03 01:27:00,2025-10-03,Transfer,3041.45,1003,COGS,Pending
2025-10-03 03:39:00,2025-10-03,Credit,9698.69,1006,Cash,Failed
2025-10-03 12:20:00,2025-10-03,Credit,11509.07,1007,Salary Payable,Completed
2025-10-03 15:47:00,2025-10-03,Debit,26489.46,1010,Accounts Payable,Completed
2025-10-03 18:48:00,2025-10-03,Transfer,13366.23,1004,Equipment,Completed
2025-10-03 01:07:00,2025-10-03,Debit,30456.44,1001,Accounts Receivable,Completed
2025-10-04 05:22:00,2025-10-04,Transfer,30296.04,1005,Accounts Payable,Completed
2025-10-04 10:42:00,2025-10-04,Debit,19951.42,1006,Sales Revenue,Completed
2025-10-04 02:53:00,2025-10-04,Credit,2756.98,1003,Equipment,Pending
2025-10-04 07:59:00,2025-10-04,Adjustment,32938.77,1008,Accounts Payable,Failed
2025-10-04 19:08:00,2025-10-04,Adjustment,4278.58,1005,Capital,Completed
2025-10-04 16:39:00,2025-10-04,Transfer,12804.04,1002,Rent Expense,Pending
2025-10-04 14:23:00,2025-10-04,Credit,24586.52,1006,Sales Revenue,Failed
2025-10-04 18:51:00,2025-10-04,Debit,17408.62,1008,Accounts Payable,Completed
2025-10-04 06:50:00,2025-10-04,Credit,30685.74,1004,Rent Expense,Failed
2025-10-04 23:36:00,2025-10-04,Adjustment,42084.85,1004,Rent Expense,Completed
2025-10-04 00:25:00,2025-10-04,Transfer,29928.65,1003,Accounts Receivable,Pending
2025-10-04 21:28:00,2025-10-04,Transfer,3989.17,1004,Capital,Completed
2025-10-04 06:53:00,2025-10-04,Debit,2850.87,1010,Equipment,Completed
2025-10-05 19:40:00,2025-10-05,Transfer,25263.68,1010,Sales Revenue,Completed
2025-10-05 08:39:00,2025-10-05,Credit,30130.8,1005,Sales Revenue,Completed
2025-10-05 09:56:00,2025-10-05,Credit,37000.15,1004,Rent Expense,Completed
2025-10-05 07:35:00,2025-10-05,Credit,27244.07,1007,Rent Expense,Pending
2025-10-05 03:56:00,2025-10-05,Adjustment,46489.8,1005,Rent Expense,Pending
2025-10-05 14:48:00,2025-10-05,Adjustment,16297.38,1003,Accounts Receivable,Completed
2025-10-05 07:34:00,2025-10-05,Transfer,9658.58,1010,Sales Revenue,Pending
2025-10-05 20:56:00,2025-10-05,Debit,36632.55,1005,Accounts Payable,Completed
2025-10-05 04:24:00,2025-10-05,Adjustment,33119.94,1005,Salaries Expense,Failed
2025-10-05 06:13:00,2025-10-05,Credit,39564.62,1001,Cash,Completed
2025-10-06 09:41:00,2025-10-06,Debit,21056.67,1009,COGS,Completed
2025-10-06 01:22:00,2025-10-06,Transfer,27045.87,1010,Equipment,Pending
2025-10-06 06:41:00,2025-10-06,Credit,37377.85,1008,COGS,Completed
2025-10-06 20:42:00,2025-10-06,Credit,39569.31,1008,Accounts Receivable,Completed
2025-10-06 18:06:00,2025-10-06,Adjustment,13006.0,1008,COGS,Pending
2025-10-06 09:46:00,2025-10-06,Transfer,2725.93,1001,Salaries Expense,Pending
2025-10-06 22:49:00,2025-10-06,Credit,8480.71,1006,Capital,Completed
2025-10-06 10:27:00,2025-10-06,Adjustment,27448.3,1004,Equipment,Completed
2025-10-06 00:02:00,2025-10-06,Transfer,33926.21,1006,Accounts Payable,Failed
2025-10-07 15:17:00,2025-10-07,Credit,2454.05,1002,Equipment,Completed
2025-10-07 12:38:00,2025-10-07,Transfer,27069.61,1009,Salaries Expense,Failed
2025-10-07 16:12:00,2025-10-07,Transfer,44475.04,1009,Salaries Expense,Failed
2025-10-07 01:09:00,2025-10-07,Credit,15125.4,1004,Equipment,Failed
2025-10-07 18:25:00,2025-10-07,Adjustment,43859.66,1006,Rent Expense,Completed
2025-10-07 08:33:00,2025-10-07,Transfer,45609.81,1006,Equipment,Pending
2025-10-07 10:03:00,2025-10-07,Credit,32126.65,1001,Sales Revenue,Pending
2025-10-07 08:39:00,2025-10-07,Credit,26826.3,1003,Accounts Receivable,Completed
2025-10-07 19:22:00,2025-10-07,Debit,24203.39,1003,Salaries Expense,Completed
2025-10-08 21:49:00,2025-10-08,Debit,36827.75,1007,Rent Expense,Completed
2025-10-08 03:55:00,2025-10-08,Adjustment,40095.29,1003,Rent Expense,Completed
2025-10-08 12:35:00,2025-10-08,Debit,49890.28,1007,Cash,Completed
2025-10-08 05:51:00,2025-10-08,Credit,17081.94,1005,Cash,Failed
2025-10-08 15:25:00,2025-10-08,Debit,42522.01,1005,Salary Payable,Completed
2025-10-08 23:34:00,2025-10-08,Debit,40477.21,1005,COGS,Pending
2025-10-08 00:49:00,2025-10-08,Transfer,5970.37,1009,Salaries Expense,Failed
2025-10-08 00:48:00,2025-10-08,Credit,34487.01,1004,Rent Expense,Completed
2025-10-08 22:50:00,2025-10-08,Transfer,39296.79,1006,COGS,Completed
2025-10-08 10:18:00,2025-10-08,Debit,42724.65,1007,Equipment,Completed
2025-10-08 13:43:00,2025-10-08,Debit,3990.86,1006,Accounts Receivable,Pending
2025-10-08 18:13:00,2025-10-08,Debit,42838.85,1005,Accounts Receivable,Failed
2025-10-08 09:43:00,2025-10-08,Adjustment,1821.61,1003,Accounts Receivable,Failed
2025-10-08 03:04:00,2025-10-08,Adjustment,40675.66,1007,Rent Expense,Completed
2025-10-08 12:52:00,2025-10-08,Adjustment,24553.53,1007,Capital,Pending
2025-10-08 04:00:00,2025-10-08,Credit,43061.14,1008,Salaries Expense,Completed
2025-10-09 02:40:00,2025-10-09,Debit,23369.85,1008,COGS,Pending
2025-10-09 08:46:00,2025-10-09,Debit,6865.1,1007,Rent Expense,Completed
2025-10-09 01:04:00,2025-10-09,Transfer,39189.13,1002,Equipment,Failed
2025-10-09 07:25:00,2025-10-09,Credit,41713.12,1001,COGS,Completed
2025-10-09 01:17:00,2025-10-09,Credit,41659.91,1006,Sales Revenue,Completed
2025-10-09 15:45:00,2025-10-09,Debit,8072.7,1001,Accounts Receivable,Completed
2025-10-09 07:27:00,2025-10-09,Transfer,23659.13,1004,Accounts Payable,Pending
2025-10-09 04:42:00,2025-10-09,Adjustment,41039.77,1009,Equipment,Completed
2025-10-09 04:46:00,2025-10-09,Transfer,5258.02,1008,Rent Expense,Completed
2025-10-09 00:07:00,2025-10-09,Debit,26515.87,1002,COGS,Completed
2025-10-09 01:36:00,2025-10-09,Credit,29236.52,1010,Salary Payable,Completed
2025-10-09 01:46:00,2025-10-09,Adjustment,47597.95,1006,Cash,Completed
2025-10-09 05:17:00,2025-10-09,Adjustment,12926.5,1001,Cash,Completed
2025-10-09 15:36:00,2025-10-09,Transfer,46025.31,1006,Capital,Completed
2025-10-09 20:42:00,2025-10-09,Debit,16379.58,1009,COGS,Completed
2025-10-09 02:56:00,2025-10-09,Transfer,31297.59,1006,Cash,Failed
2025-10-10 05:37:00,2025-10-10,Adjustment,22685.77,1009,Sales Revenue,Pending
2025-10-10 08:06:00,2025-10-10,Debit,13893.11,1006,Salaries Expense,Completed
2025-10-10 21:17:00,2025-10-10,Debit,38350.5,1010,Equipment,Pending
2025-10-10 01:24:00,2025-10-10,Credit,18272.91,1003,Sales Revenue,Completed
2025-10-10 02:24:00,2025-10-10,Debit,4061.0,1002,Cash,Completed
2025-10-10 08:00:00,2025-10-10,Credit,30415.03,1001,Accounts Payable,Completed
2025-10-10 19:09:00,2025-10-10,Credit,20634.83,1002,Cash,Pending
2025-10-10 05:19:00,2025-10-10,Transfer,42569.12,1002,Salaries Expense,Completed
2025-10-10 23:32:00,2025-10-10,Transfer,15883.5,1007,Accounts Payable,Completed
2025-10-10 08:57:00,2025-10-10,Adjustment,24723.49,1003,Salary Payable,Completed
2025-10-10 01:45:00,2025-10-10,Adjustment,39591.05,1004,Equipment,Completed
2025-10-11 11:10:00,2025-10-11,Credit,34713.14,1002,Accounts Payable,Completed
2025-10-11 21:09:00,2025-10-11,Transfer,22498.71,1002,Accounts Payable,Completed
2025-10-11 06:18:00,2025-10-11,Transfer,15818.36,1003,Equipment,Completed
2025-10-11 23:50:00,2025-10-11,Debit,8896.14,1004,Salary Payable,Pending
2025-10-11 21:41:00,2025-10-11,Credit,36313.02,1001,Capital,Completed
2025-10-11 11:06:00,2025-10-11,Adjustment,31521.91,1008,Accounts Payable,Completed
2025-10-11 13:03:00,2025-10-11,Credit,2343.69,1008,Rent Expense,Completed
2025-10-11 14:39:00,2025-10-11,Adjustment,49419.12,1005,Accounts Payable,Failed
2025-10-11 01:22:00,2025-10-11,Debit,27791.11,1010,Salaries Expense,Pending
2025-10-11 00:03:00,2025-10-11,Credit,5405.52,1001,Cash,Pending
2025-10-12 08:05:00,2025-10-12,Transfer,21977.42,1002,Capital,Completed
2025-10-12 20:32:00,2025-10-12,Credit,16583.47,1005,Accounts Receivable,Pending
2025-10-12 07:55:00,2025-10-12,Credit,23584.95,1010,Rent Expense,Completed
2025-10-12 13:22:00,2025-10-12,Debit,3791.07,1010,Accounts Payable,Completed
2025-10-12 17:01:00,2025-10-12,Adjustment,14622.11,1006,Capital,Completed
2025-10-12 11:31:00,2025-10-12,Debit,44487.94,1002,Accounts Receivable,Completed
2025-10-12 21:00:00,2025-10-12,Debit,7009.07,1003,Equipment,Pending
2025-10-12 13:27:00,2025-10-12,Debit,22639.31,1003,Salary Payable,Completed
2025-10-12 09:27:00,2025-10-12,Debit,46477.36,1007,Salary Payable,Pending
2025-10-12 23:50:00,2025-10-12,Adjustment,34949.37,1010,Cash,Completed
2025-10-12 20:56:00,2025-10-12,Transfer,33348.01,1001,Accounts Receivable,Pending
2025-10-12 21:14:00,2025-10-12,Debit,8633.53,1006,Accounts Payable,Pending
2025-10-12 20:34:00,2025-10-12,Adjustment,18393.93,1001,Accounts Receivable,Failed
2025-10-12 17:53:00,2025-10-12,Adjustment,48701.45,1010,Equipment,Completed
2025-10-12 04:31:00,2025-10-12,Debit,38068.39,1001,Accounts Payable,Failed
2025-10-12 08:53:00,2025-10-12,Credit,47369.12,1009,Accounts Payable,Completed
2025-10-12 08:46:00,2025-10-12,Adjustment,31753.24,1010,COGS,Completed
2025-10-12 15:31:00,2025-10-12,Transfer,21674.26,1006,Salaries Expense,Completed
2025-10-12 13:53:00,2025-10-12,Debit,46857.02,1010,Rent Expense,Completed
2025-10-12 21:19:00,2025-10-12,Credit,2446.55,1010,Sales Revenue,Completed
2025-10-13 00:33:00,2025-10-13,Adjustment,16353.0,1006,Accounts Receivable,Pending
2025-10-13 09:17:00,2025-10-13,Transfer,22390.55,1009,Accounts Payable,Completed
2025-10-13 22:58:00,2025-10-13,Credit,39456.95,1004,Accounts Receivable,Failed
2025-10-13 06:42:00,2025-10-13,Transfer,28161.35,1006,Accounts Receivable,Completed
2025-10-13 06:00:00,2025-10-13,Adjustment,33490.5,1002,Equipment,Completed
2025-10-13 02:28:00,2025-10-13,Transfer,19947.73,1006,Rent Expense,Completed
2025-10-13 13:43:00,2025-10-13,Adjustment,46067.82,1009,Capital,Completed
2025-10-14 00:24:00,2025-10-14,Transfer,44650.06,1003,Cash,Pending
2025-10-14 04:02:00,2025-10-14,Credit,15901.06,1008,Rent Expense,Pending
2025-10-14 16:13:00,2025-10-14,Debit,17212.54,1010,Rent Expense,Failed
2025-10-14 06:57:00,2025-10-14,Transfer,6695.9,1005,Accounts Receivable,Completed
2025-10-14 15:17:00,2025-10-14,Credit,5892.19,1008,Salaries Expense,Pending
2025-10-14 20:13:00,2025-10-14,Credit,37456.46,1010,Equipment,Completed
2025-10-14 08:31:00,2025-10-14,Debit,21698.77,1001,Capital,Pending
2025-10-14 12:22:00,2025-10-14,Adjustment,1092.06,1004,Salaries Expense,Pending
2025-10-14 19:30:00,2025-10-14,Transfer,920.53,1004,Equipment,Completed
2025-10-14 03:15:00,2025-10-14,Credit,30117.4,1003,Accounts Payable,Pending
2025-10-14 18:27:00,2025-10-14,Debit,46805.25,1003,Salary Payable,Completed
2025-10-14 12:50:00,2025-10-14,Transfer,4207.7,1002,Salary Payable,Failed
2025-10-15 09:33:00,2025-10-15,Debit,28146.43,1008,Accounts Receivable,Completed
2025-10-15 05:46:00,2025-10-15,Transfer,44428.25,1002,Accounts Payable,Failed
2025-10-15 23:55:00,2025-10-15,Debit,36363.52,1004,Accounts Receivable,Completed
2025-10-15 22:47:00,2025-10-15,Credit,35096.36,1006,Salaries Expense,Failed
2025-10-15 20:09:00,2025-10-15,Debit,23295.14,1004,Cash,Completed
2025-10-15 07:15:00,2025-10-15,Credit,48228.25,1003,Rent Expense,Pending
2025-10-15 17:17:00,2025-10-15,Transfer,21924.91,1004,Salaries Expense,Failed
2025-10-15 16:25:00,2025-10-15,Transfer,38237.52,1010,Salaries Expense,Completed
2025-10-15 00:19:00,2025-10-15,Debit,9779.65,1009,Accounts Payable,Pending
2025-10-15 03:48:00,2025-10-15,Adjustment,34905.58,1003,Equipment,Completed
2025-10-16 05:50:00,2025-10-16,Adjustment,22760.28,1007,Equipment,Pending
2025-10-16 10:35:00,2025-10-16,Debit,6320.99,1007,COGS,Completed
2025-10-16 05:25:00,2025-10-16,Debit,40202.92,1003,Rent Expense,Completed
2025-10-16 03:21:00,2025-10-16,Credit,11082.46,1010,COGS,Completed
2025-10-16 19:41:00,2025-10-16,Debit,44814.23,1009,Sales Revenue,Completed
2025-10-16 19:25:00,2025-10-16,Credit,43529.25,1009,Capital,Completed
2025-10-16 12:13:00,2025-10-16,Adjustment,30202.91,1005,Sales Revenue,Completed
2025-10-16 06:00:00,2025-10-16,Adjustment,40808.05,1002,COGS,Pending
2025-10-17 13:59:00,2025-10-17,Adjustment,3990.18,1008,Equipment,Pending
2025-10-17 00:39:00,2025-10-17,Credit,31916.53,1007,COGS,Pending
2025-10-17 03:16:00,2025-10-17,Credit,23148.16,1008,COGS,Completed
2025-10-17 20:54:00,2025-10-17,Debit,49348.63,1003,COGS,Completed
2025-10-17 11:03:00,2025-10-17,Debit,33533.4,1005,Rent Expense,Completed
2025-10-17 15:06:00,2025-10-17,Debit,42619.66,1003,Accounts Receivable,Pending
2025-10-17 15:20:00,2025-10-17,Transfer,4170.42,1008,Cash,Completed
2025-10-17 18:17:00,2025-10-17,Credit,20981.73,1001,Cash,Completed
2025-10-18 00:35:00,2025-10-18,Adjustment,25837.71,1004,Rent Expense,Pending
2025-10-18 15:00:00,2025-10-18,Transfer,13664.86,1009,Rent Expense,Completed
2025-10-18 01:05:00,2025-10-18,Debit,8357.73,1005,Salary Payable,Failed
2025-10-18 02:45:00,2025-10-18,Adjustment,20730.72,1010,Sales Revenue,Failed
2025-10-18 09:19:00,2025-10-18,Adjustment,5167.2,1003,Accounts Receivable,Failed
2025-10-18 04:12:00,2025-10-18,Credit,4229.97,1004,Rent Expense,Completed
2025-10-19 08:06:00,2025-10-19,Transfer,517.6,1009,Accounts Receivable,Completed
2025-10-19 11:48:00,2025-10-19,Adjustment,43460.18,1008,Accounts Receivable,Completed
2025-10-19 02:36:00,2025-10-19,Transfer,24014.64,1009,Capital,Completed
2025-10-19 17:17:00,2025-10-19,Debit,14495.25,1004,Cash,Failed
2025-10-19 03:48:00,2025-10-19,Adjustment,40568.27,1003,Rent Expense,Pending
2025-10-19 03:41:00,2025-10-19,Adjustment,45629.76,1007,Salary Payable,Pending
2025-10-19 01:00:00,2025-10-19,Adjustment,30013.26,1005,Capital,Failed
2025-10-19 20:36:00,2025-10-19,Transfer,26086.61,1007,COGS,Failed
2025-10-19 11:14:00,2025-10-19,Adjustment,47552.13,1010,Capital,Completed
2025-10-19 05:20:00,2025-10-19,Transfer,48129.12,1007,Salaries Expense,Completed
2025-10-19 11:09:00,2025-10-19,Transfer,39883.39,1010,Sales Revenue,Failed
2025-10-19 08:48:00,2025-10-19,Debit,23636.72,1009,Accounts Receivable,Completed
2025-10-19 03:56:00,2025-10-19,Credit,25549.49,1007,Capital,Failed
2025-10-19 09:38:00,2025-10-19,Adjustment,641.34,1006,Accounts Receivable,Completed
2025-10-19 12:45:00,2025-10-19,Adjustment,44892.65,1006,Salaries Expense,Failed
2025-10-20 16:05:00,2025-10-20,Debit,35176.44,1001,Equipment,Completed
2025-10-20 03:32:00,2025-10-20,Transfer,48242.27,1010,COGS,Completed
2025-10-20 04:56:00,2025-10-20,Adjustment,10582.15,1010,Cash,Failed
2025-10-20 09:16:00,2025-10-20,Credit,17638.68,1010,Accounts Receivable,Completed
2025-10-20 15:45:00,2025-10-20,Debit,28605.8,1009,Rent Expense,Completed
2025-10-20 16:40:00,2025-10-20,Adjustment,33141.41,1004,Accounts Receivable,Completed
2025-10-21 12:35:00,2025-10-21,Credit,15485.2,1007,Sales Revenue,Completed
2025-10-21 05:38:00,2025-10-21,Transfer,35104.7,1009,Rent Expense,Failed
2025-10-21 19:19:00,2025-10-21,Adjustment,30000.35,1001,Accounts Payable,Failed
2025-10-21 21:41:00,2025-10-21,Adjustment,41630.47,1010,Salary Payable,Completed
2025-10-21 22:38:00,2025-10-21,Credit,37753.68,1008,Rent Expense,Pending
2025-10-21 06:17:00,2025-10-21,Adjustment,9371.74,1004,Equipment,Pending
2025-10-21 10:35:00,2025-10-21,Debit,9541.45,1009,Rent Expense,Pending
2025-10-21 06:56:00,2025-10-21,Adjustment,47906.08,1004,Rent Expense,Completed
2025-10-21 10:43:00,2025-10-21,Debit,29555.81,1009,Accounts Payable,Completed
2025-10-21 21:38:00,2025-10-21,Debit,15233.88,1004,Accounts Payable,Completed
2025-10-21 00:50:00,2025-10-21,Debit,8966.09,1010,Capital,Completed
2025-10-21 06:11:00,2025-10-21,Adjustment,13101.27,1004,Cash,Completed
2025-10-22 01:25:00,2025-10-22,Credit,12602.48,1005,Cash,Completed
2025-10-22 17:26:00,2025-10-22,Transfer,15729.86,1005,COGS,Completed
2025-10-22 01:21:00,2025-10-22,Debit,2015.05,1003,COGS,Failed
2025-10-22 02:19:00,2025-10-22,Adjustment,31504.27,1002,Accounts Receivable,Completed
2025-10-22 15:54:00,2025-10-22,Credit,16781.7,1004,Accounts Receivable,Completed
2025-10-22 04:01:00,2025-10-22,Credit,10121.52,1006,Rent Expense,Failed
2025-10-22 17:06:00,2025-10-22,Debit,43531.76,1009,Cash,Pending
2025-10-22 05:29:00,2025-10-22,Credit,35697.35,1007,Sales Revenue,Completed
2025-10-22 14:21:00,2025-10-22,Adjustment,6355.62,1009,Salaries Expense,Completed
2025-10-22 22:44:00,2025-10-22,Transfer,15594.45,1006,Salaries Expense,Failed
2025-10-22 11:39:00,2025-10-22,Debit,13043.94,1010,COGS,Pending
2025-10-22 12:18:00,2025-10-22,Transfer,41681.33,1008,Accounts Receivable,Completed
2025-10-22 13:42:00,2025-10-22,Adjustment,43229.88,1008,Salary Payable,Completed
2025-10-22 01:58:00,2025-10-22,Transfer,38083.33,1006,Capital,Failed
2025-10-22 10:33:00,2025-10-22,Adjustment,10819.45,1010,Equipment,Completed
2025-10-23 01:25:00,2025-10-23,Adjustment,37847.77,1001,Capital,Failed
2025-10-23 22:27:00,2025-10-23,Transfer,13028.21,1005,Accounts Receivable,Completed
2025-10-23 17:32:00,2025-10-23,Credit,17186.88,1004,Rent Expense,Completed
2025-10-23 02:22:00,2025-10-23,Debit,16681.65,1010,COGS,Pending
2025-10-23 18:50:00,2025-10-23,Credit,34122.42,1007,Accounts Payable,Pending
2025-10-23 06:09:00,2025-10-23,Transfer,28737.37,1001,Equipment,Completed
2025-10-23 07:16:00,2025-10-23,Adjustment,44229.43,1001,Cash,Completed
2025-10-23 17:53:00,2025-10-23,Credit,35161.88,1009,Salary Payable,Completed
2025-10-23 19:06:00,2025-10-23,Credit,37854.4,1001,Salaries Expense,Failed
2025-10-23 09:47:00,2025-10-23,Debit,23021.02,1001,Accounts Receivable,Completed
